Product Name,Brand,Price,Picture,Description,THC content,CBD content,Flower type,Category
GELATO: FRENCH TOAST 1G DISPOSABLE,GELATO,$50   1.0 grams,https://tymber-blaze-products.imgix.net/e1d89ac1-f3e8-42c2-a27e-38232141e0aa.jpeg?auto=format&ixlib=react-9.8.1&h=300,"French Toast is a slightly indica dominant hybrid strain (60% indica/40% sativa) created through crossing the classic Paris OG X Face Off OG BX2 strains. Leafly customers tell us French Toast effects make them feel hungry, happy, and relaxed. ---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 92.0%,,INDICA,"Vape Pens, Just In!"
RAW GARDEN: CHERRY PIE DIESEL .5G DISPOSABLE,RAW GARDEN,$35   0.5 grams,https://tymber-blaze-products.imgix.net/2548043_RTU_0-5G-cac3a72d-ec42-4575-9a89-bcc20e94fc26-800x800-3c704ee7-e3fe-4f88-a094-5a3cf294a86b.jpeg?auto=format&ixlib=react-9.8.1&h=300,"As a Live Resin, this concentrate was made from plants that have been kept frozen throughout the extraction process. This method retains more terpenes for a more flavorful experience. ---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 43.05%,,INDICA,"Vape Pens, Just In!"
RAW GARDEN: PINK LEMONADE .5G DISPOSABLE,RAW GARDEN,$35   0.5 grams,https://tymber-blaze-products.imgix.net/2548043_RTU_0-5G-cac3a72d-ec42-4575-9a89-bcc20e94fc26-800x800-3c704ee7-e3fe-4f88-a094-5a3cf294a86b.jpeg?auto=format&ixlib=react-9.8.1&h=300,"As a Live Resin, this concentrate was made from plants that have been kept frozen throughout the extraction process. This method retains more terpenes for a more flavorful experience. ---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 42.21%,,SATIVA,"Vape Pens, Just In!"
CLADE9: J-1 5PK PRE-ROLLS 2.5G,CLADE9,$30   2.5 grams,https://tymber-blaze-products.imgix.net/bff1da0b-5e4f-45a0-8c06-9831ece580a4.jpeg?auto=format&ixlib=react-9.8.1&h=300,"J1, also known as ""Jack One "" ""Jack 1 "" and ""J-1 "" is a high-end sativa hybrid marijuana strain that is gaining widespread popularity. J1 is a cross between two famous sativas, Skunk #1 and Jack Herer, and is best known for its strong, uplifting, clear-headed buzz that allows for extra mobility. The flowers are emerald green and frosty with a sweet aroma resembling the unmistakable Jack Herer pungency. This strain’s seemingly only flaw is the top-shelf price that tends to come with its exceptional quality. ---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 27.46%,,SATIVA,"Prerolls, Exclusive"
CALI HEIGHTS: KRYPTO CHRONIC 1G PRE-ROLL,CALI HEIGHTS,$10   1.0 grams,https://tymber-blaze-products.imgix.net/IMG_7133-e94544d8-92c2-4535-b921-dc4f355c1886.jpg?auto=format&ixlib=react-9.8.1&h=300,"Krypto Chronic is a hybrid marijuana strain from the breeder Compound Genetics. It crosses a Fruity Pebbles OG to Alien Cookies, then Jet Fuel Gelato. Krypto Chronic marijuana has a fruity, berry, sweet, creamy, fuel funk and a complex, bittersweet taste. Leafly readers have also reported coffee, plum, and even tobacco notes. Expect super high THC effects for advanced users, who might get energetic, happy, and relaxed all at once.---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",,,HYBRID,"Prerolls, Exclusive"
CALI HEIGHTS: HONEY CRISP 1G PRE-ROLL,CALI HEIGHTS,$10   1.0 grams,https://tymber-blaze-products.imgix.net/IMG_7134-b4f8d315-a092-4447-a750-80674a03800e.jpg?auto=format&ixlib=react-9.8.1&h=300,"Honey Crisp is a flavorful fruit forward hybrid strain. It is a a cross of Forbidden Jelly (In-House genetics) and Gas Bugnes (Skunk House, Apple Fritter x Paris Larry). It tastes just like a Honey Crisp apple. ---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 29.16%,,INDICA,"Prerolls, Exclusive"
CALI HEIGHTS: GELONADE 1G PRE-ROLL,CALI HEIGHTS,$10   1.0 grams,https://tymber-blaze-products.imgix.net/IMG_7132-132808ad-7c01-4dc3-9938-3c2890371ea3.jpg?auto=format&ixlib=react-9.8.1&h=300,"Gelonade is a hybrid marijuana strain made by crossing Lemon Tree with Gelato #41. Gelonade produces tingly and uplifting effects that will make you feel like a social butterfly. This strain features mostly sweet flavors like fruity citrus and vanilla. Gelonade is a popular strain in California. ---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 27.97%,,SATIVA,"Prerolls, Exclusive"
CALI HEIGHTS: GELATO 41 1G PRE-ROLL,CALI HEIGHTS,$10   1.0 grams,https://tymber-blaze-products.imgix.net/IMG_7133-ffab5172-d0b3-444f-9f7c-61d15e4b0bee.jpg?auto=format&ixlib=react-9.8.1&h=300,"Gelato #41 is a hybrid strain that is high in THC and offers a heavy, relaxing body high without clouding the mind. Gelato 41 is made by crossing Sunset Sherbert and Thin Mint Cookies. This strain has buds that grow in an array of colors, from light green to purple, with trichomes that put out a sweet and earthy aroma alongside hints of lavender and pine. New consumers should know that Gelato 41 is potent and the high is best reserved for those looking for a new heavy hitter. This strain comes from the Cookies Family in California. ---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 28.8%,,HYBRID,"Prerolls, Exclusive"
ALIEN LABS: Y2K 1G PRE-ROLL (INDOOR),ALIEN LABS,$20   1.0 grams,https://tymber-blaze-products.imgix.net/1689180774-alprerolltubes2023_menu-y2k_1080px-843eb61d-fdd1-4909-be2d-c47d99e02fe1.jpg?auto=format&ixlib=react-9.8.1&h=300,"Y2K is a 2022 cannabis strain from top flower brand Alien Labs that celebrates the year 2000-era purple strains of the Bay Area, California. Y2K is a Leafly Strain of Summer 2022. To make Y2K, Alien Labs found a superb Purple Urkle S1 from breeder CSI Humboldt, and crossed it to Alien Labs' Planet Dosi. Alien Labs selected exclusively for the artificial grape terpene and indica-style power. ---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 27.28%,,HYBRID,"Prerolls, Just In!"
CANABOTANICA: PURE KUSH 1G PRE-ROLL,CANABOTANICA,$8   1.0 grams,https://tymber-blaze-products.imgix.net/MagicEraser_240104_125507-copy-Large-eb5fb305-418b-46c3-a540-9adefa4a3eaa.jpeg?auto=format&ixlib=react-9.8.1&h=300,"Clear your schedule because Pure Kush is one potent indica. A longtime favorite for pain relief, this strain will leave you feeling heavily sedated. Pure Kush’s strength begins with a signature kush aroma that is extremely pungent and skunky.---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 31.23%,,INDICA,"Prerolls, Exclusive"
CONNECTED: GELONADE 1G PRE-ROLL,CONNECTED,$20   1.0 grams,https://tymber-blaze-products.imgix.net/gelonade-pre-roll-1g-connected-cannabis-co-Large-7de19789-e926-4267-917e-96c717357f6e.jpg?auto=format&ixlib=react-9.8.1&h=300,"Gelonade is a hybrid marijuana strain made by crossing Lemon Tree with Gelato #41. Gelonade produces tingly and uplifting effects that will make you feel like a social butterfly. This strain features mostly sweet flavors like fruity citrus and vanilla. .---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 25.18%,,HYBRID,"Prerolls, Just In!"
CONNECTED: ELECTRIC BLUE 1G PRE-ROLL,CONNECTED,$20   1.0 grams,https://tymber-blaze-products.imgix.net/image-2-9ba584ff-29db-4832-95ce-578b9aefd4b9.png?auto=format&ixlib=react-9.8.1&h=300,"Electric Blue is a cross of Blue Dream and Bad Apple. Its effects may promote cerebral activity such as creativity and energy, with a calming experience throughout. Electric Blue offers aromas of mixed berries, a skunk-like flavor with a piney exhale.---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 26.49%,,SATIVA,"Prerolls, Just In!"
SLIMMIES: SATIVA (INDOOR) 0.7G PRE-ROLL 2PK,SLIMMIES,$12   0.7 grams,https://tymber-blaze-products.imgix.net/MagicEraser_231229_105221-Large-e89620bd-9aca-4928-8f08-b2d7716215fd.jpg?auto=format&ixlib=react-9.8.1&h=300,"Genetics: Super Lemon Haze strain x Durban Biscotti strain---------------Welcome to Wheelhouse marijuana dispensary located in Ventura, California. Wheelhouse carries a variety of well-known brands such as Stiiizy, Raw Garden, and Papa & Barkley. In addition, we've cultivated exclusive relationships with smaller premium brands. This page contains just one of our hundreds of weed products! We offer weed delivery, pick-up, and express pick-up through our locker system if you pay online! Come see what Wheelhouse cannabis dispensary is all about!",THC: 25.86%,,SATIVA,"Prerolls, Just In!"
